"date";"estate_region";"crop_type";"rainfall_mm";"fertilizer_kg_ha";"labor_hours";"soil_index";"yield_ton_ha";"burning_incidents";"water_quality_index";"esg_score";"esg_flag";"cpo_price_index";"opex";"revenue";"profit";"supply_risk";"year";"month";"kpi_target";"sigma_assumed";"revenue_billion_idr";"opex_billion_idr";"profit_billion_idr";"business_unit_id";"time_id";"row_id"
2015-09-01;"Kalbar";"PalmOil";242,284805252843;188,097579771471;24081,0880436684;107,886071750205;3,93737476510592;0;73,6230102901196;51;"Red";115,929704617856;94534482658,2623;55263853258,7284;-39189316495,5743;"Yes";2015;9;4,2;0,8;55,2638532587284;94,5344826582623;-39,1893164955743;"BU_SMART";201509;"RID_BU_SMART_Kalbar_201509"
2015-10-01;"Kalbar";"Rubber";189,160166877358;278,047640374441;21781,7247777636;91,1943332580346;3,98776399298847;0;76,4892835599859;79;"Yellow";108,842430917684;85840572054,5555;58079508976,0562;-27614770985,546;"No";2015;10;4,2;0,8;58,0795089760562;85,8405720545555;-27,614770985546;"BU_SMART";201510;"RID_BU_SMART_Kalbar_201510"
2015-11-01;"Kalbar";"PalmOil";151,325431739061;112,984837155941;29956,9182009831;94,9248295115376;3,60027359138425;0;86,8408943658167;70;"Yellow";134,753118986767;116475257311,384;55935648127,6917;-60524334523,9383;"Yes";2015;11;4,2;0,8;55,9356481276917;116,475257311384;-60,5243345239383;"BU_SMART";201511;"RID_BU_SMART_Kalbar_201511"
2015-12-01;"Kalbar";"Rubber";289,240644977021;161,72948779842;21775,0710766007;90,8040928713109;4,21711912355285;0;81,8965930746549;64;"Yellow";101,334035088924;85537429237,5836;49988655696,9398;-35271541746,5686;"No";2015;12;4,2;0,8;49,9886556969398;85,5374292375837;-35,2715417465686;"BU_SMART";201512;"RID_BU_SMART_Kalbar_201512"
2016-01-01;"Kalbar";"PalmOil";183,31289813911;279,332440916173;22478,0598604246;69,1624006950305;4,02327769779824;0;79,8574202009387;56;"Red";124,368038587095;88451171102,9394;59412128503,6107;-28921736779,3765;"Yes";2016;1;4,2;0,8;59,4121285036107;88,4511711029394;-28,9217367793765;"BU_SMART";201601;"RID_BU_SMART_Kalbar_201601"
2016-02-01;"Kalbar";"PalmOil";301,074623368356;203,623800247927;17661,8546790059;61,4196735985064;3,93810043701663;0;82,6818575965582;73;"Yellow";123,888026816793;70692895191,3341;59126582832,0348;-11602672293,2439;"No";2016;2;4,2;0,8;59,1265828320348;70,6928951913341;-11,6026722932439;"BU_SMART";201602;"RID_BU_SMART_Kalbar_201602"
2016-03-01;"Kalbar";"Rubber";323,400717456635;281,260217003461;11888,916257466;111,572755022802;3,63375695745662;0;87,8133741852075;80;"Yellow";121,584404982452;47504365511,5532;52168501779,1038;5035237735,5644;"No";2016;3;4,2;0,8;52,1685017791037;47,5043655115532;5,0352377355644;"BU_SMART";201603;"RID_BU_SMART_Kalbar_201603"
2016-04-01;"Kalbar";"PalmOil";333,155042245546;275,294520278169;28963,9241199474;88,5563396854602;NA;0;71,9763630219054;51;"Red";94,035092412017;112987720111,335;42225284651,9199;-70944042680,7976;"Yes";2016;4;4,2;0,8;42,2252846519199;112,987720111335;-70,9440426807976;"BU_SMART";201604;"RID_BU_SMART_Kalbar_201604"
2016-05-01;"Kalbar";"PalmOil";271,353649833412;308,738235574313;30523,0055510334;109,03490088516;4,37180980723752;1;56,4923810041987;50;"Red";104,353204312673;119266131703,61;52538846220,9934;-66743768689,0676;"Yes";2016;5;4,2;0,8;52,5388462209934;119,26613170361;-66,7437686890676;"BU_SMART";201605;"RID_BU_SMART_Kalbar_201605"
2016-06-01;"Kalbar";"PalmOil";172,296511572563;164,260630176465;20297,3475145394;79,5064890360973;NA;0;80,6704948425411;51;"Red";106,223016891112;80269993392,6438;46235816422,7603;-33961233120,2795;"Yes";2016;6;4,2;0,8;46,2358164227603;80,2699933926438;-33,9612331202795;"BU_SMART";201606;"RID_BU_SMART_Kalbar_201606"
2016-07-01;"Kalbar";"PalmOil";NA;224,632252956007;18563,4943230445;127,798016238873;3,79966662029828;0;82,8619835917594;69;"Yellow";200,705213509819;72947831215,1411;94981989006,8748;21669843519,4089;"No";2016;7;4,2;0,8;94,9819890068748;72,9478312151411;21,6698435194089;"BU_SMART";201607;"RID_BU_SMART_Kalbar_201607"
2016-08-01;"Kalbar";"PalmOil";76,9355167088343;262,039834729439;24745,8083969163;99,4929623038261;4,33617559585436;0;72,8056542733248;54;"Red";138,887045655338;96933996229,2164;71238759933,3062;-25178241440,4251;"Yes";2016;8;4,2;0,8;71,2387599333062;96,9339962292163;-25,1782414404251;"BU_SMART";201608;"RID_BU_SMART_Kalbar_201608"
2016-09-01;"Kalbar";"Sugar";73,4194514951389;301,939560830859;11818,2076904344;109,166486863857;NA;0;73,359140771098;54;"Red";100,169170299392;47410293601,748;48722084166,4536;1066832505,40763;"Yes";2016;9;4,2;0,8;48,7220841664536;47,410293601748;1,06683250540763;"BU_SMART";201609;"RID_BU_SMART_Kalbar_201609"
2016-10-01;"Kalbar";"PalmOil";235,490524832129;291,287563790332;10994,3371658123;108,444552090218;2,9521068922609;0;98;63;"Yellow";86,7105721920413;44611232344,558;29680731022,4653;-15519556646,1331;"Yes";2016;10;4,2;0,8;29,6807310224653;44,611232344558;-15,5195566461331;"BU_SMART";201610;"RID_BU_SMART_Kalbar_201610"
2016-11-01;"Kalbar";"PalmOil";124,121619984351;185,418681603613;13769,2078251246;100,586496068884;4,25298750046614;0;70,1129527635801;71;"Yellow";103,938903422614;54830716281,7536;56085907815,4532;1640665322,42871;"No";2016;11;4,2;0,8;56,0859078154532;54,8307162817536;1,64066532242871;"BU_SMART";201611;"RID_BU_SMART_Kalbar_201611"
2016-12-01;"Kalbar";"PalmOil";NA;183,578284667213;21257,0026635588;128,498161826432;4,63868725172357;0;77,3877903037864;65;"Yellow";171,900175464919;83581943785,176;93679373968,5501;9936443874,54657;"No";2016;12;4,2;0,8;93,6793739685501;83,581943785176;9,93644387454657;"BU_SMART";201612;"RID_BU_SMART_Kalbar_201612"
2017-01-01;"Kalbar";"Sugar";133,897950816666;264,264629677941;17622,126147077;108,187355845353;4,49856020033895;0;52,3472788499157;52;"Red";135,769325012405;69944795417,8273;72124071090,9153;2866658661,46442;"Yes";2017;1;4,2;0,8;72,1240710909154;69,9447954178274;2,86665866146442;"BU_SMART";201701;"RID_BU_SMART_Kalbar_201701"
2017-02-01;"Kalbar";"PalmOil";232,193262904312;206,180383516723;14074,1707226678;106,559118686121;4,39651889150193;0;63,792856363755;69;"Yellow";115,160716447898;55935825470,5843;61901400364,8073;6130656260,95401;"No";2017;2;4,2;0,8;61,9014003648073;55,9358254705843;6,13065626095401;"BU_SMART";201702;"RID_BU_SMART_Kalbar_201702"
2017-03-01;"Kalbar";"PalmOil";144,965842093905;193,270920341513;22185,6979006369;77,281832573579;4,05380323508567;0;93,8926322819399;63;"Yellow";157,192413043716;86716034490,4086;74627444867,1704;-12261881200,0891;"No";2017;3;4,2;0,8;74,6274448671704;86,7160344904086;-12,2618812000891;"BU_SMART";201703;"RID_BU_SMART_Kalbar_201703"
2017-04-01;"Kalbar";"Sugar";236,835277904066;178,366904829232;20142,5520022446;83,3064881475219;3,83911010560046;0;92,2316712137354;74;"Yellow";127,701263883082;79010661992,367;58146914593,4356;-20833969760,9443;"No";2017;4;4,2;0,8;58,1469145934356;79,010661992367;-20,8339697609443;"BU_SMART";201704;"RID_BU_SMART_Kalbar_201704"
2017-05-01;"Kalbar";"PalmOil";272,361922554307;181,556922828407;23849,3992151958;73,315494941471;3,34398341084403;0;85,1186339924362;73;"Yellow";110,99261894263;93206160878,8144;48649977254,8686;-44208063972,6049;"Yes";2017;5;4,2;0,8;48,6499772548686;93,2061608788144;-44,2080639726049;"BU_SMART";201705;"RID_BU_SMART_Kalbar_201705"
2017-06-01;"Kalbar";"PalmOil";240,044229353501;366,169480563852;14957,0376157433;113,470358472074;8;0;67,9119518293462;53;"Red";113,381925876246;60159487985,4929;110654201478,674;50809727144,4879;"Yes";2017;6;4,2;0,8;110,654201478674;60,1594879854929;50,8097271444879;"BU_SMART";201706;"RID_BU_SMART_Kalbar_201706"
2017-07-01;"Kalbar";"PalmOil";208,610623093721;253,37055027348;16057,2165563813;102,142495895905;3,60288099541852;0;85,5683881364955;58;"Red";124,317429430506;63973121551,9895;54966353291,8859;-8856534762,85374;"Yes";2017;7;4,2;0,8;54,9663532918859;63,9731215519895;-8,85653476285374;"BU_SMART";201707;"RID_BU_SMART_Kalbar_201707"
2017-08-01;"Kalbar";"PalmOil";89,7563512520032;281,2481871962;21385,5142276616;112,47025617574;3,38500413492627;0;62,4277098006267;48;"Red";98,3101929668502;84109918937,991;36937631711,3157;-46841511347,3665;"Yes";2017;8;4,2;0,8;36,9376317113157;84,109918937991;-46,8415113473665;"BU_SMART";201708;"RID_BU_SMART_Kalbar_201708"
2017-09-01;"Kalbar";"PalmOil";184,471375648483;288,391395459275;19349,3898586334;101,70891400521;5,06922698141401;0;86,6977547721875;69;"Yellow";186,962237014257;76202162506,5078;109851846240,59;33522500501,836;"No";2017;9;4,2;0,8;109,85184624059;76,2021625065078;33,522500501836;"BU_SMART";201709;"RID_BU_SMART_Kalbar_201709"
2017-10-01;"Kalbar";"PalmOil";193,574732570559;293,410812522502;21746,9606154689;112,458636671601;5,08441371093292;0;98;69;"Yellow";77,9879975814272;85297540734,2997;52096120351,0409;-33457640494,0747;"No";2017;10;4,2;0,8;52,0961203510409;85,2975407342997;-33,4576404940747;"BU_SMART";201710;"RID_BU_SMART_Kalbar_201710"
2017-11-01;"Kalbar";"Sugar";295,715250972745;152,336217849097;23685,8752491615;103,437220269278;3,9257835525088;0;87,4771735488246;73;"Yellow";120,417660457365;92811916751,971;55168333912,8858;-37602591707,7876;"No";2017;11;4,2;0,8;55,1683339128858;92,811916751971;-37,6025917077876;"BU_SMART";201711;"RID_BU_SMART_Kalbar_201711"
2017-12-01;"Kalbar";"PalmOil";146,530365555829;344,165452453306;19699,4171551711;92,6358174562413;3,89063840093386;1;93,2224307377385;62;"Yellow";140,299948908459;78428476190,6812;65855805794,3029;-12937576758,0905;"No";2017;12;4,2;0,8;65,8558057943029;78,4284761906812;-12,9375767580905;"BU_SMART";201712;"RID_BU_SMART_Kalbar_201712"
2018-01-01;"Kalbar";"Sugar";290,013069378439;243,288363994033;26005,2284371637;114,469942429459;4,3229699816581;0;74,934330006503;56;"Red";115,109489160139;101328925376,658;60640861029,9282;-40641437014,2217;"Yes";2018;1;4,2;0,8;60,6408610299282;101,328925376658;-40,6414370142217;"BU_SMART";201801;"RID_BU_SMART_Kalbar_201801"
2018-02-01;"Kalbar";"Sugar";403,412188206196;177,442911108063;14229,8003876408;91,9662870359749;3,38598854610846;1;78,1916699819907;52;"Red";181,584603065906;56441519058,5008;71736443455,7445;15662508016,6583;"Yes";2018;2;4,2;0,8;71,7364434557445;56,4415190585008;15,6625080166583;"BU_SMART";201802;"RID_BU_SMART_Kalbar_201802"
2018-03-01;"Kalbar";"PalmOil";197,228795765857;201,855092444115;15676,7165519355;95,3880896334369;3,84570365407403;0;76,8771587748257;43;"Red";128,138084052592;61769536041,0357;54606739810,0952;-7340637593,96225;"Yes";2018;3;4,2;0,8;54,6067398100952;61,7695360410357;-7,34063759396225;"BU_SMART";201803;"RID_BU_SMART_Kalbar_201803"
2018-04-01;"Kalbar";"Sugar";355,46084943808;214,026360200426;10447,8170172818;83,0641209358392;3,93573860413974;0;84,6605445660754;76;"Yellow";125,508831997857;41891180660,8729;55693977686,0126;NA;"No";2018;4;4,2;0,8;55,6939776860127;41,8911806608729;NA;"BU_SMART";201804;"RID_BU_SMART_Kalbar_201804"
2018-05-01;"Kalbar";"PalmOil";204,369237477335;242,210814265769;18735,1038742908;115,988549213431;4,32186698294675;2;74,3974679520959;44;"Red";137,777744933666;74441186623,9894;69182406617,7193;-5601326687,79948;"Yes";2018;5;4,2;0,8;69,1824066177193;74,4411866239894;-5,60132668779948;"BU_SMART";201805;"RID_BU_SMART_Kalbar_201805"
2018-06-01;"Kalbar";"PalmOil";181,690379856557;218,757625341449;16222,5836873249;103,437044528985;4,45211844154104;0;80,8915463276452;72;"Yellow";144,213209468148;64975284298,9381;77531130717,9133;12904580822,4784;"No";2018;6;4,2;0,8;77,5311307179133;64,9752842989381;12,9045808224784;"BU_SMART";201806;"RID_BU_SMART_Kalbar_201806"
2018-07-01;"Kalbar";"Sugar";200,962675585704;163,449894686184;16062,0199266001;104,84932188775;4,4930521702995;0;77,0558753611714;60;"Red";105,1070786172;63908194999,2034;55600028980,8374;NA;"Yes";2018;7;4,2;0,8;55,6000289808374;63,9081949992034;NA;"BU_SMART";201807;"RID_BU_SMART_Kalbar_201807"
2018-08-01;"Kalbar";"PalmOil";156,970297810285;110,580148163877;15392,8170174182;89,1519836305042;3,48578624003603;0;71,4252275662266;64;"Yellow";141,318152753136;60837409988,3726;62968491507,1545;1872616394,08136;"Yes";2018;8;4,2;0,8;62,9684915071545;60,8374099883726;1,87261639408136;"BU_SMART";201808;"RID_BU_SMART_Kalbar_201808"
2018-09-01;"Kalbar";"PalmOil";102,769083327095;224,709344904358;21298,8499554344;113,809843425843;3,69000312582319;0;98;61;"Yellow";142,347089220265;83571505031,8888;66196603975,4661;-17360972735,2021;"No";2018;9;4,2;0,8;66,1966039754661;83,5715050318888;-17,3609727352021;"BU_SMART";201809;"RID_BU_SMART_Kalbar_201809"
2018-10-01;"Kalbar";"PalmOil";182,33639704035;284,990287345032;15347,1804234587;108,159242644554;4,83916815454539;0;81,7321078892623;69;"Yellow";107,119124890149;60987124070,5124;61711920347,9642;962064232,524449;"No";2018;10;4,2;0,8;61,7119203479642;60,9871240705124;0,962064232524449;"BU_SMART";201810;"RID_BU_SMART_Kalbar_201810"
2018-11-01;"Kalbar";"PalmOil";283,36695689457;144,865414654384;13469,997032315;99,8407340529112;4,2120611599758;0;72,2617081883069;61;"Yellow";142,179662470898;53373065573,9937;72167856757,3132;18831536771,243;"No";2018;11;4,2;0,8;72,1678567573132;53,3730655739937;18,831536771243;"BU_SMART";201811;"RID_BU_SMART_Kalbar_201811"
2018-12-01;"Kalbar";"Sugar";210,20388650426;275,481479093321;23174,5668945011;98,5070600838592;3,94114764977502;0;61,7946281787285;57;"Red";108,550184940657;90948477301,5079;47000252857,1536;-44077001672,3581;"Yes";2018;12;4,2;0,8;47,0002528571536;90,9484773015079;-44,0770016723581;"BU_SMART";201812;"RID_BU_SMART_Kalbar_201812"
2019-01-01;"Kalbar";"PalmOil";127,884208855341;294,958922117927;16233,739392154;85,6833580390835;3,78292522246411;0;95,3356884557091;71;"Yellow";121,172779788254;65041815462,2795;55363020407,9582;-9620808511,4943;"No";2019;1;4,2;0,8;55,3630204079582;65,0418154622795;-9,6208085114943;"BU_SMART";201901;"RID_BU_SMART_Kalbar_201901"
2019-02-01;"Kalbar";"PalmOil";211,504470531174;151,390502314736;13324,968136778;105,402413865832;4,31740324215908;0;96,0268802479383;74;"Yellow";132,208127218418;52645432755,4279;68756043872,5934;16663369372,7914;"No";2019;2;4,2;0,8;68,7560438725934;52,6454327554279;16,6633693727914;"BU_SMART";201902;"RID_BU_SMART_Kalbar_201902"
2019-03-01;"Kalbar";"PalmOil";300,332781954381;219,097028822098;11653,7332842748;105,499971133692;4,06752532205253;0;72,1240616874453;54;"Red";108,141543479198;47420139747,9808;54266977320,0467;6944961355,78176;"Yes";2019;3;4,2;0,8;54,2669773200467;47,4201397479808;6,94496135578176;"BU_SMART";201903;"RID_BU_SMART_Kalbar_201903"
2019-04-01;"Kalbar";"Sugar";420,798817682267;209,60505730393;18067,986959947;101,237486576578;3,17116073569214;0;67,227419772805;66;"Yellow";192,386076076571;71173447297,9896;74182001776,1858;2813771792,77756;"Yes";2019;4;4,2;0,8;74,1820017761858;71,1734472979896;2,81377179277756;"BU_SMART";201904;"RID_BU_SMART_Kalbar_201904"
2019-05-01;"Kalbar";"PalmOil";NA;157,197085782967;19322,0285505288;134,325293788003;2,89299041206531;0;70,6822658604757;61;"Yellow";137,881365696967;76113407289,9128;48662707280,1846;-27397124667,5966;"Yes";2019;5;4,2;0,8;48,6627072801846;76,1134072899128;-27,3971246675966;"BU_SMART";201905;"RID_BU_SMART_Kalbar_201905"
2019-06-01;"Kalbar";"PalmOil";207,697426058832;286,005199289107;18011,1265758622;92,3623126864144;4,10507940358183;0;77,9054177375286;59;"Red";120,367411115862;71334501858,7682;60402649467,6679;-10944320686,9056;"Yes";2019;6;4,2;0,8;60,4026494676679;71,3345018587682;-10,9443206869056;"BU_SMART";201906;"RID_BU_SMART_Kalbar_201906"
2019-07-01;"Kalbar";"PalmOil";215,401057208581;149,468336711792;22007,7702211507;119,493558525893;4,1942903835141;1;88,5966246324607;53;"Red";100,425219081833;86235293826,546;51012323068,2884;-35092682529,4613;"Yes";2019;7;4,2;0,8;51,0123230682884;86,235293826546;-35,0926825294613;"BU_SMART";201907;"RID_BU_SMART_Kalbar_201907"
2019-08-01;"Kalbar";"PalmOil";0;240,495943398933;17112,2022590165;95,0227805875282;3,33077710085287;0;70,0432442691713;59;"Red";101,667530497242;67209995314,1568;38705011514,8231;-28639801381,4034;"Yes";2019;8;4,2;0,8;38,7050115148231;67,2099953141568;-28,6398013814034;"BU_SMART";201908;"RID_BU_SMART_Kalbar_201908"
2019-09-01;"Kalbar";"Sugar";93,9738369115773;231,143545178894;15038,2727359782;114,568779500002;3,02898606077553;1;87,4243866675554;56;"Red";72,774666246198;60426017710,858;25915522097,1088;-34378979928,4215;"Yes";2019;9;4,2;0,8;25,9155220971088;60,426017710858;-34,3789799284215;"BU_SMART";201909;"RID_BU_SMART_Kalbar_201909"
2019-10-01;"Kalbar";"Sugar";315,404342389885;287,986493475756;15173,6362952636;90,4132336623981;3,95446241690543;0;67,5240188769024;56;"Red";70,9710566659171;60519527442,2056;34185707571,9051;-25977735384,8849;"Yes";2019;10;4,2;0,8;34,1857075719051;60,5195274422056;-25,9777353848849;"BU_SMART";201910;"RID_BU_SMART_Kalbar_201910"
2019-11-01;"Kalbar";"PalmOil";280,099507250768;382,258069294068;20139,3573949904;110,567246456335;4,7600807961961;0;86,553538697104;68;"Yellow";124,04427154431;79902532522,4619;69203000490,7081;-10924322313,6204;"No";2019;11;4,2;0,8;69,2030004907081;79,9025325224619;-10,9243223136204;"BU_SMART";201911;"RID_BU_SMART_Kalbar_201911"
2019-12-01;"Kalbar";"Sugar";173,753002490339;223,627478151863;19976,5985348545;87,7357948487227;3,83051493391571;0;70,218439578265;76;"Yellow";132,121478269385;78621653575,8616;53481227489,5394;-25857972776,8675;"No";2019;12;4,2;0,8;53,4812274895394;78,6216535758616;-25,8579727768675;"BU_SMART";201912;"RID_BU_SMART_Kalbar_201912"
2020-01-01;"Kalbar";"PalmOil";300,668873790972;164,786554680048;11293,5205185208;96,7702354135519;3,67039886195048;0;68,8083325806926;61;"Yellow";177,352918014015;45540169062,9868;76405675996,0798;30837287622,2273;"No";2020;1;4,2;0,8;76,4056759960798;45,5401690629868;30,8372876222273;"BU_SMART";202001;"RID_BU_SMART_Kalbar_202001"
2020-02-01;"Kalbar";"PalmOil";291,584608913971;321,044016655942;25139,2304686533;72,3069007876821;4,19297534939637;2;69,5479915406174;32;"Red";93,7995622194986;97970439119,3773;47856663674,4923;-49845715739,8674;"Yes";2020;2;4,2;0,8;47,8566636744923;97,9704391193773;-49,8457157398674;"BU_SMART";202002;"RID_BU_SMART_Kalbar_202002"
2020-03-01;"Kalbar";"PalmOil";197,032236439631;200,354218478758;14326,9483486756;111,189809914051;5,10479718772638;0;58,2802927851265;51;"Red";136,788761099051;57499098739,276;84375095139,126;26771777218,9471;"Yes";2020;3;4,2;0,8;84,375095139126;57,499098739276;26,7717772189471;"BU_SMART";202003;"RID_BU_SMART_Kalbar_202003"
2020-04-01;"Kalbar";"Rubber";127,293529398755;104,402551120732;24368,748079024;122,528450274952;3,72973810795739;1;89,0839152552157;40;"Red";109,182433330147;95189546068,716;49487676706,2441;-44952850530,1062;"Yes";2020;4;4,2;0,8;49,4876767062441;95,189546068716;-44,9528505301062;"BU_SMART";202004;"RID_BU_SMART_Kalbar_202004"
2020-05-01;"Kalbar";"PalmOil";149,527585852931;72,3550326258545;19117,6920399532;96,3065595805423;3,90456400879454;0;66,3269715413463;62;"Yellow";132,181129505351;74658668694,7886;61605954147,0791;-13510030048,827;"No";2020;5;4,2;0,8;61,6059541470791;74,6586686947886;-13,510030048827;"BU_SMART";202005;"RID_BU_SMART_Kalbar_202005"
2020-06-01;"Kalbar";"Sugar";174,551912847704;277,667228543016;15596,6190921441;98,8090455816012;3,61956482710169;0;60,1087060734402;58;"Red";118,424871904864;62058409949,3191;51506376523,0502;-11272878120,4832;"Yes";2020;6;4,2;0,8;51,5063765230502;62,0584099493191;-11,2728781204832;"BU_SMART";202006;"RID_BU_SMART_Kalbar_202006"
2020-07-01;"Kalbar";"PalmOil";272,662801470993;203,115494745145;7856,94214736842;109,407818829091;3,99112143735132;0;62,3413256934403;60;"Red";130,628692497026;32239402690,8381;60430875556,1201;28053576073,9912;"Yes";2020;7;4,2;0,8;60,4308755561201;32,2394026908381;28,0535760739912;"BU_SMART";202007;"RID_BU_SMART_Kalbar_202007"
2020-08-01;"Kalbar";"PalmOil";90,8110538339867;234,499701020824;9242,85191970985;95,8538969051203;3,11965525644613;0;89,300032216978;69;"Yellow";128,099496935387;37057303811,7523;52303190561,4617;14840582029,3826;"Yes";2020;8;4,2;0,8;52,3031905614617;37,0573038117523;14,8405820293826;"BU_SMART";202008;"RID_BU_SMART_Kalbar_202008"
2020-09-01;"Kalbar";"PalmOil";169,589983331765;215,715137868147;20721,4782745482;86,2721101429034;3,16257011073711;0;81,1032832018449;69;"Yellow";120,492660261947;81970578691,9122;46191525491,2657;-36110492035,9926;"Yes";2020;9;4,2;0,8;46,1915254912657;81,9705786919123;-36,1104920359926;"BU_SMART";202009;"RID_BU_SMART_Kalbar_202009"
2020-10-01;"Kalbar";"Rubber";207,09128054452;269,259900793383;18410,7395810673;113,841883159846;4,00812431468344;0;83,4011293798133;62;"Yellow";88,712967358172;72809256605,5277;46218758019,0056;-26357283535,4585;"No";2020;10;4,2;0,8;46,2187580190056;72,8092566055277;-26,3572835354585;"BU_SMART";202010;"RID_BU_SMART_Kalbar_202010"
2020-11-01;"Kalbar";"PalmOil";107,882374606496;393,457444338869;24787,7827804885;86,8945015598005;3,78155241329438;0;93,962990226689;67;"Yellow";139,872574009149;97974696662,8342;65416921803,9982;-32312794183,386;"No";2020;11;4,2;0,8;65,4169218039982;97,9746966628342;-32,312794183386;"BU_SMART";202011;"RID_BU_SMART_Kalbar_202011"
2020-12-01;"Kalbar";"Rubber";349,303233733888;198,024516051196;13442,4309503979;134,074566815631;5,06486848767863;0;78,2855634087754;64;"Yellow";131,330043308236;53864930004,6829;81628986697,148;28015520590,1906;"No";2020;12;4,2;0,8;81,628986697148;53,8649300046829;28,0155205901906;"BU_SMART";202012;"RID_BU_SMART_Kalbar_202012"
2021-01-01;"Kalbar";"Sugar";150,348141210442;119,136302622815;22676,7389580425;123,519438863772;3,85931731654459;0;80,8100508342278;61;"Yellow";111,36625678169;88521762727,7542;54528856661,3938;-34982836011,67;"No";2021;1;4,2;0,8;54,5288566613938;88,5217627277542;-34,98283601167;"BU_SMART";202101;"RID_BU_SMART_Kalbar_202101"
2021-02-01;"Kalbar";"PalmOil";NA;203,471060306407;15988,9609556522;104,643517220617;3,00052550647842;0;77,0186006870926;58;"Red";151,894256650081;63438562263,0777;54430978258,3327;-8959892060,2381;"Yes";2021;2;4,2;0,8;54,4309782583327;63,4385622630777;-8,9598920602381;"BU_SMART";202102;"RID_BU_SMART_Kalbar_202102"
2021-03-01;"Kalbar";"PalmOil";238,886739153866;176,780854255942;20745,4330273715;70,8879430185077;3,3494509190195;0;96,4598470680892;80;"Yellow";150,68373019766;81603228698,3629;59215389247,8594;-22571654364,2722;"Yes";2021;3;4,2;0,8;59,2153892478594;81,6032286983629;-22,5716543642722;"BU_SMART";202103;"RID_BU_SMART_Kalbar_202103"
2021-04-01;"Kalbar";"PalmOil";276,232653948417;266,696629175769;20639,9498830884;85,5292018547316;3,70139197952942;0;62,728970870623;54;"Red";154,022835496576;80978219041,6045;70193472879,8979;-10979237630,0558;"Yes";2021;4;4,2;0,8;70,1934728798979;80,9782190416045;-10,9792376300558;"BU_SMART";202104;"RID_BU_SMART_Kalbar_202104"
2021-05-01;"Kalbar";"Sugar";259,526855037461;240,78822136052;12252,3465835203;101,267242750065;3,58680337878957;0;86,9978447807138;59;"Red";152,051752380097;48993803937,3822;64975570960,6153;15958336450,3929;"Yes";2021;5;4,2;0,8;64,9755709606153;48,9938039373822;15,9583364503929;"BU_SMART";202105;"RID_BU_SMART_Kalbar_202105"
2021-06-01;"Kalbar";"PalmOil";15,646620003225;175,771025334362;16806,0400316423;90,5739187560869;3,42014787855514;1;85,8503599256301;54;"Red";94,1652898625871;66833438257,0566;38248843945,0226;-28823017637,1545;"Yes";2021;6;4,2;0,8;38,2488439450226;66,8334382570566;-28,8230176371545;"BU_SMART";202106;"RID_BU_SMART_Kalbar_202106"
2021-07-01;"Kalbar";"PalmOil";226,811423711784;277,607496986344;22189,315602029;109,816587068515;4,08588036014064;0;93,0077495731431;71;"Yellow";126,796875032414;86640463296,3411;63561066357,0984;-23659959074,3325;"No";2021;7;4,2;0,8;63,5610663570984;86,6404632963411;-23,6599590743325;"BU_SMART";202107;"RID_BU_SMART_Kalbar_202107"
2021-08-01;"Kalbar";"PalmOil";198,994706900738;256,466759161832;21344,566445076;111,67835866663;4,13406827597857;1;82,0671182630108;32;"Red";175,092934073856;83574191720,2739;86449881201,1767;3242237850,9445;"Yes";2021;8;4,2;0,8;86,4498812011767;83,5741917202739;3,2422378509445;"BU_SMART";202108;"RID_BU_SMART_Kalbar_202108"
2021-09-01;"Kalbar";"PalmOil";113,978270589389;274,719844371501;11874,6084660146;115,279813581648;6,26397509489045;0;69,314468637484;49;"Red";90,3612701130307;47712661788,6442;65786597417,0152;17989808768,208;"Yes";2021;9;4,2;0,8;65,7865974170152;47,7126617886442;17,989808768208;"BU_SMART";202109;"RID_BU_SMART_Kalbar_202109"
2021-10-01;"Kalbar";"PalmOil";255,713558361678;300,551428407214;14158,962309149;117,168780107622;3,21947943812398;0;65,3530062236095;57;"Red";91,8430249442505;57026288201,1358;38633573959,8692;-18923900818,105;"Yes";2021;10;4,2;0,8;38,6335739598692;57,0262882011358;-18,923900818105;"BU_SMART";202110;"RID_BU_SMART_Kalbar_202110"
2021-11-01;"Kalbar";"PalmOil";171,320958430297;154,448317795046;14781,8394516325;99,7305465875121;3,16208201261041;1;71,243998540237;53;"Red";105,734963783179;58287945498,7398;40220774821,5057;-18704503804,6243;"Yes";2021;11;4,2;0,8;40,2207748215057;58,2879454987398;-18,7045038046243;"BU_SMART";202111;"RID_BU_SMART_Kalbar_202111"
2021-12-01;"Kalbar";"PalmOil";218,522521617975;226,146145437623;20231,8123660321;105,203138936316;4,01700961400869;0;70,7403949379891;59;"Red";105,644525454521;80034342802,1547;44075371844,3001;-35446755627,6925;"Yes";2021;12;4,2;0,8;44,0753718443001;80,0343428021547;-35,4467556276925;"BU_SMART";202112;"RID_BU_SMART_Kalbar_202112"
2022-01-01;"Kalbar";"PalmOil";167,207980841551;274,024571282596;15772,1049390363;88,4894918161653;4,02636885511086;0;55,7838794493252;45;"Red";113,169015003351;62924588665,2023;57790348132,4492;-5112670191,31404;"Yes";2022;1;4,2;0,8;57,7903481324492;62,9245886652023;-5,11267019131404;"BU_SMART";202201;"RID_BU_SMART_Kalbar_202201"
